2014-11-25 00:45,20.3,59.3
2014-11-25 00:50,,
2014-11-25 00:55,20.2,59.2
2014-11-25 01:00,20.2,59.1
2014-11-25 01:05,,
2014-11-25 01:10,20.2,59.0
2014-11-25 01:15,20.1,59.1
2014-11-25 01:20,20.1,59.0
2014-11-25 01:25,20.1,59.0
2014-11-25 01:30,20.1,59.1
2014-11-25 01:35,20.0,59.0
2014-11-25 01:40,20.0,59.0
2014-11-25 01:45,20.0,59.0
2014-11-25 01:50,,
2014-11-25 01:55,19.9,59.1
2014-11-25 02:00,,
2014-11-25 02:05,19.9,59.0
2014-11-25 02:10,19.9,59.1
2014-11-25 02:15,19.8,59.0
2014-11-25 02:20,19.9,59.1
2014-11-25 02:25,19.8,59.1
2014-11-25 02:30,19.8,59.1
2014-11-25 02:35,19.7,59.1
2014-11-25 02:40,19.7,59.1
2014-11-25 02:45,,
2014-11-25 02:50,19.7,59.1
2014-11-25 02:55,19.7,59.2
2014-11-25 03:00,19.7,59.2
2014-11-25 03:05,,
2014-11-25 03:10,19.6,59.2
2014-11-25 03:15,19.7,59.2
2014-11-25 03:20,19.6,59.0
2014-11-25 03:25,19.6,59.0
2014-11-25 03:30,19.6,59.0
2014-11-25 03:35,,
2014-11-25 03:40,,
2014-11-25 03:45,19.5,58.9
2014-11-25 03:50,19.5,59.0
2014-11-25 03:55,19.5,59.0
2014-11-25 04:00,,
2014-11-25 04:05,19.5,58.9
2014-11-25 04:10,19.5,58.9
2014-11-25 04:15,19.4,58.9
2014-11-25 04:20,19.4,58.9
2014-11-25 04:25,19.4,58.8
2014-11-25 04:30,19.4,58.7
2014-11-25 04:35,,
2014-11-25 04:40,19.4,58.8
2014-11-25 04:45,19.4,58.7
2014-11-25 04:50,,
2014-11-25 04:55,19.3,58.8
2014-11-25 05:00,19.3,58.7
2014-11-25 05:05,19.3,58.7
2014-11-25 05:10,,
2014-11-25 05:15,19.3,58.6
2014-11-25 05:20,19.3,58.5
2014-11-25 05:25,19.3,58.5
2014-11-25 05:30,19.3,58.5
2014-11-25 05:35,19.3,58.5
2014-11-25 05:40,19.3,58.5
2014-11-25 05:45,19.3,58.5
2014-11-25 05:50,,
2014-11-25 05:55,,
2014-11-25 06:00,,
2014-11-25 06:05,19.2,58.3
2014-11-25 06:10,19.2,58.3
2014-11-25 06:15,19.2,58.3
2014-11-25 06:20,19.2,58.3
2014-11-25 06:25,19.2,58.2
2014-11-25 06:30,19.2,58.2
2014-11-25 06:35,19.1,58.2
2014-11-25 06:40,19.2,58.2
2014-11-25 06:45,19.1,58.3
2014-11-25 06:50,19.2,58.2
2014-11-25 06:55,19.1,58.2
2014-11-25 07:00,19.1,58.3
2014-11-25 07:05,19.2,58.3
2014-11-25 07:10,19.1,58.3
2014-11-25 07:15,19.1,58.4
